run_id,implementation,sample,transaction_latency_ms
pool-B-02-1-1784345284300,pool,243,16.543
pool-B-02-1-1784345284300,pool,244,16.546
pool-B-02-1-1784345284300,pool,245,16.549
pool-B-02-1-1784345284300,pool,246,16.549
pool-B-02-1-1784345284300,pool,247,16.550
pool-B-02-1-1784345284300,pool,248,16.551
pool-B-02-1-1784345284300,pool,249,16.552
pool-B-02-1-1784345284300,pool,250,16.552
pool-B-02-1-1784345284300,pool,251,16.553
pool-B-02-1-1784345284300,pool,252,16.553
pool-B-02-1-1784345284300,pool,253,16.558
pool-B-02-1-1784345284300,pool,254,16.558
pool-B-02-1-1784345284300,pool,255,16.565
pool-B-02-1-1784345284300,pool,256,16.566
pool-B-02-1-1784345284300,pool,257,16.571
pool-B-02-1-1784345284300,pool,258,16.571
pool-B-02-1-1784345284300,pool,259,16.573
pool-B-02-1-1784345284300,pool,260,16.573
pool-B-02-1-1784345284300,pool,261,16.573
pool-B-02-1-1784345284300,pool,262,16.573
pool-B-02-1-1784345284300,pool,263,16.574
pool-B-02-1-1784345284300,pool,264,16.575
pool-B-02-1-1784345284300,pool,265,16.575
pool-B-02-1-1784345284300,pool,266,16.577
pool-B-02-1-1784345284300,pool,267,16.579
pool-B-02-1-1784345284300,pool,268,16.580
pool-B-02-1-1784345284300,pool,269,16.583
pool-B-02-1-1784345284300,pool,270,16.587
pool-B-02-1-1784345284300,pool,271,16.587
pool-B-02-1-1784345284300,pool,272,16.587
pool-B-02-1-1784345284300,pool,273,16.587
pool-B-02-1-1784345284300,pool,274,16.588
pool-B-02-1-1784345284300,pool,275,16.588
pool-B-02-1-1784345284300,pool,276,16.589
pool-B-02-1-1784345284300,pool,277,16.589
pool-B-02-1-1784345284300,pool,278,16.591
pool-B-02-1-1784345284300,pool,279,16.591
pool-B-02-1-1784345284300,pool,280,16.595
pool-B-02-1-1784345284300,pool,281,16.598
pool-B-02-1-1784345284300,pool,282,16.599
pool-B-02-1-1784345284300,pool,283,16.600
pool-B-02-1-1784345284300,pool,284,16.602
pool-B-02-1-1784345284300,pool,285,16.603
pool-B-02-1-1784345284300,pool,286,16.607
pool-B-02-1-1784345284300,pool,287,16.607
pool-B-02-1-1784345284300,pool,288,16.608
pool-B-02-1-1784345284300,pool,289,16.608
pool-B-02-1-1784345284300,pool,290,16.610
pool-B-02-1-1784345284300,pool,291,16.610
pool-B-02-1-1784345284300,pool,292,16.611
pool-B-02-1-1784345284300,pool,293,16.612
pool-B-02-1-1784345284300,pool,294,16.612
pool-B-02-1-1784345284300,pool,295,16.614
pool-B-02-1-1784345284300,pool,296,16.615
pool-B-02-1-1784345284300,pool,297,16.615
pool-B-02-1-1784345284300,pool,298,16.617
pool-B-02-1-1784345284300,pool,299,16.621
pool-B-02-1-1784345284300,pool,300,16.621
pool-B-02-1-1784345284300,pool,301,16.622
pool-B-02-1-1784345284300,pool,302,16.623
pool-B-02-1-1784345284300,pool,303,16.623
pool-B-02-1-1784345284300,pool,304,16.624
pool-B-02-1-1784345284300,pool,305,16.625
pool-B-02-1-1784345284300,pool,306,16.628
pool-B-02-1-1784345284300,pool,307,16.630
pool-B-02-1-1784345284300,pool,308,16.631
pool-B-02-1-1784345284300,pool,309,16.632
pool-B-02-1-1784345284300,pool,310,16.632
pool-B-02-1-1784345284300,pool,311,16.633
pool-B-02-1-1784345284300,pool,312,16.635
pool-B-02-1-1784345284300,pool,313,16.636
pool-B-02-1-1784345284300,pool,314,16.637
pool-B-02-1-1784345284300,pool,315,16.638
pool-B-02-1-1784345284300,pool,316,16.638
pool-B-02-1-1784345284300,pool,317,16.639
pool-B-02-1-1784345284300,pool,318,16.640
pool-B-02-1-1784345284300,pool,319,16.641
pool-B-02-1-1784345284300,pool,320,16.642
pool-B-02-1-1784345284300,pool,321,16.642
pool-B-02-1-1784345284300,pool,322,16.643
pool-B-02-1-1784345284300,pool,323,16.643
pool-B-02-1-1784345284300,pool,324,16.644
pool-B-02-1-1784345284300,pool,325,16.645
pool-B-02-1-1784345284300,pool,326,16.645
pool-B-02-1-1784345284300,pool,327,16.646
pool-B-02-1-1784345284300,pool,328,16.648
pool-B-02-1-1784345284300,pool,329,16.648
pool-B-02-1-1784345284300,pool,330,16.648
pool-B-02-1-1784345284300,pool,331,16.648
pool-B-02-1-1784345284300,pool,332,16.649
pool-B-02-1-1784345284300,pool,333,16.650
pool-B-02-1-1784345284300,pool,334,16.654
pool-B-02-1-1784345284300,pool,335,16.654
pool-B-02-1-1784345284300,pool,336,16.655
pool-B-02-1-1784345284300,pool,337,16.657
pool-B-02-1-1784345284300,pool,338,16.659
pool-B-02-1-1784345284300,pool,339,16.663
pool-B-02-1-1784345284300,pool,340,16.664
pool-B-02-1-1784345284300,pool,341,16.664
pool-B-02-1-1784345284300,pool,342,16.664
pool-B-02-1-1784345284300,pool,343,16.666
pool-B-02-1-1784345284300,pool,344,16.666
pool-B-02-1-1784345284300,pool,345,16.666
pool-B-02-1-1784345284300,pool,346,16.668
pool-B-02-1-1784345284300,pool,347,16.669
pool-B-02-1-1784345284300,pool,348,16.669
pool-B-02-1-1784345284300,pool,349,16.671
pool-B-02-1-1784345284300,pool,350,16.672
pool-B-02-1-1784345284300,pool,351,16.675
pool-B-02-1-1784345284300,pool,352,16.675
pool-B-02-1-1784345284300,pool,353,16.677
pool-B-02-1-1784345284300,pool,354,16.677
pool-B-02-1-1784345284300,pool,355,16.678
pool-B-02-1-1784345284300,pool,356,16.684
pool-B-02-1-1784345284300,pool,357,16.684
pool-B-02-1-1784345284300,pool,358,16.686
pool-B-02-1-1784345284300,pool,359,16.688
pool-B-02-1-1784345284300,pool,360,16.688
pool-B-02-1-1784345284300,pool,361,16.688
pool-B-02-1-1784345284300,pool,362,16.691
pool-B-02-1-1784345284300,pool,363,16.692
pool-B-02-1-1784345284300,pool,364,16.693
pool-B-02-1-1784345284300,pool,365,16.695
pool-B-02-1-1784345284300,pool,366,16.695
pool-B-02-1-1784345284300,pool,367,16.695
pool-B-02-1-1784345284300,pool,368,16.697
pool-B-02-1-1784345284300,pool,369,16.698
pool-B-02-1-1784345284300,pool,370,16.698
pool-B-02-1-1784345284300,pool,371,16.698
pool-B-02-1-1784345284300,pool,372,16.698
pool-B-02-1-1784345284300,pool,373,16.699
pool-B-02-1-1784345284300,pool,374,16.700
pool-B-02-1-1784345284300,pool,375,16.700
pool-B-02-1-1784345284300,pool,376,16.701
pool-B-02-1-1784345284300,pool,377,16.701
pool-B-02-1-1784345284300,pool,378,16.704
pool-B-02-1-1784345284300,pool,379,16.704
pool-B-02-1-1784345284300,pool,380,16.704
pool-B-02-1-1784345284300,pool,381,16.705
pool-B-02-1-1784345284300,pool,382,16.709
pool-B-02-1-1784345284300,pool,383,16.709
pool-B-02-1-1784345284300,pool,384,16.709
pool-B-02-1-1784345284300,pool,385,16.709
pool-B-02-1-1784345284300,pool,386,16.710
pool-B-02-1-1784345284300,pool,387,16.711
pool-B-02-1-1784345284300,pool,388,16.711
pool-B-02-1-1784345284300,pool,389,16.711
pool-B-02-1-1784345284300,pool,390,16.712
pool-B-02-1-1784345284300,pool,391,16.712
pool-B-02-1-1784345284300,pool,392,16.714
pool-B-02-1-1784345284300,pool,393,16.719
pool-B-02-1-1784345284300,pool,394,16.720
pool-B-02-1-1784345284300,pool,395,16.720
pool-B-02-1-1784345284300,pool,396,16.722
pool-B-02-1-1784345284300,pool,397,16.723
pool-B-02-1-1784345284300,pool,398,16.723
pool-B-02-1-1784345284300,pool,399,16.724
pool-B-02-1-1784345284300,pool,400,16.725
pool-B-02-1-1784345284300,pool,401,16.725
pool-B-02-1-1784345284300,pool,402,16.726
pool-B-02-1-1784345284300,pool,403,16.727
pool-B-02-1-1784345284300,pool,404,16.731
pool-B-02-1-1784345284300,pool,405,16.733
pool-B-02-1-1784345284300,pool,406,16.735
pool-B-02-1-1784345284300,pool,407,16.735
pool-B-02-1-1784345284300,pool,408,16.736
pool-B-02-1-1784345284300,pool,409,16.737
pool-B-02-1-1784345284300,pool,410,16.737
