run_id,implementation,sample,transaction_latency_ms
spring-kafka-B-02-1-1784345477232,spring-kafka,214,17.301
spring-kafka-B-02-1-1784345477232,spring-kafka,215,17.306
spring-kafka-B-02-1-1784345477232,spring-kafka,216,17.307
spring-kafka-B-02-1-1784345477232,spring-kafka,217,17.309
spring-kafka-B-02-1-1784345477232,spring-kafka,218,17.315
spring-kafka-B-02-1-1784345477232,spring-kafka,219,17.315
spring-kafka-B-02-1-1784345477232,spring-kafka,220,17.322
spring-kafka-B-02-1-1784345477232,spring-kafka,221,17.322
spring-kafka-B-02-1-1784345477232,spring-kafka,222,17.324
spring-kafka-B-02-1-1784345477232,spring-kafka,223,17.325
spring-kafka-B-02-1-1784345477232,spring-kafka,224,17.326
spring-kafka-B-02-1-1784345477232,spring-kafka,225,17.330
spring-kafka-B-02-1-1784345477232,spring-kafka,226,17.336
spring-kafka-B-02-1-1784345477232,spring-kafka,227,17.340
spring-kafka-B-02-1-1784345477232,spring-kafka,228,17.342
spring-kafka-B-02-1-1784345477232,spring-kafka,229,17.345
spring-kafka-B-02-1-1784345477232,spring-kafka,230,17.349
spring-kafka-B-02-1-1784345477232,spring-kafka,231,17.355
spring-kafka-B-02-1-1784345477232,spring-kafka,232,17.361
spring-kafka-B-02-1-1784345477232,spring-kafka,233,17.361
spring-kafka-B-02-1-1784345477232,spring-kafka,234,17.362
spring-kafka-B-02-1-1784345477232,spring-kafka,235,17.363
spring-kafka-B-02-1-1784345477232,spring-kafka,236,17.366
spring-kafka-B-02-1-1784345477232,spring-kafka,237,17.367
spring-kafka-B-02-1-1784345477232,spring-kafka,238,17.371
spring-kafka-B-02-1-1784345477232,spring-kafka,239,17.374
spring-kafka-B-02-1-1784345477232,spring-kafka,240,17.377
spring-kafka-B-02-1-1784345477232,spring-kafka,241,17.382
spring-kafka-B-02-1-1784345477232,spring-kafka,242,17.382
spring-kafka-B-02-1-1784345477232,spring-kafka,243,17.384
spring-kafka-B-02-1-1784345477232,spring-kafka,244,17.386
spring-kafka-B-02-1-1784345477232,spring-kafka,245,17.387
spring-kafka-B-02-1-1784345477232,spring-kafka,246,17.388
spring-kafka-B-02-1-1784345477232,spring-kafka,247,17.391
spring-kafka-B-02-1-1784345477232,spring-kafka,248,17.392
spring-kafka-B-02-1-1784345477232,spring-kafka,249,17.393
spring-kafka-B-02-1-1784345477232,spring-kafka,250,17.401
spring-kafka-B-02-1-1784345477232,spring-kafka,251,17.407
spring-kafka-B-02-1-1784345477232,spring-kafka,252,17.408
spring-kafka-B-02-1-1784345477232,spring-kafka,253,17.414
spring-kafka-B-02-1-1784345477232,spring-kafka,254,17.419
spring-kafka-B-02-1-1784345477232,spring-kafka,255,17.422
spring-kafka-B-02-1-1784345477232,spring-kafka,256,17.422
spring-kafka-B-02-1-1784345477232,spring-kafka,257,17.424
spring-kafka-B-02-1-1784345477232,spring-kafka,258,17.428
spring-kafka-B-02-1-1784345477232,spring-kafka,259,17.433
spring-kafka-B-02-1-1784345477232,spring-kafka,260,17.433
spring-kafka-B-02-1-1784345477232,spring-kafka,261,17.434
spring-kafka-B-02-1-1784345477232,spring-kafka,262,17.437
spring-kafka-B-02-1-1784345477232,spring-kafka,263,17.440
spring-kafka-B-02-1-1784345477232,spring-kafka,264,17.440
spring-kafka-B-02-1-1784345477232,spring-kafka,265,17.443
spring-kafka-B-02-1-1784345477232,spring-kafka,266,17.444
spring-kafka-B-02-1-1784345477232,spring-kafka,267,17.445
spring-kafka-B-02-1-1784345477232,spring-kafka,268,17.445
spring-kafka-B-02-1-1784345477232,spring-kafka,269,17.447
spring-kafka-B-02-1-1784345477232,spring-kafka,270,17.447
spring-kafka-B-02-1-1784345477232,spring-kafka,271,17.450
spring-kafka-B-02-1-1784345477232,spring-kafka,272,17.452
spring-kafka-B-02-1-1784345477232,spring-kafka,273,17.453
spring-kafka-B-02-1-1784345477232,spring-kafka,274,17.455
spring-kafka-B-02-1-1784345477232,spring-kafka,275,17.456
spring-kafka-B-02-1-1784345477232,spring-kafka,276,17.458
spring-kafka-B-02-1-1784345477232,spring-kafka,277,17.458
spring-kafka-B-02-1-1784345477232,spring-kafka,278,17.460
spring-kafka-B-02-1-1784345477232,spring-kafka,279,17.461
spring-kafka-B-02-1-1784345477232,spring-kafka,280,17.463
spring-kafka-B-02-1-1784345477232,spring-kafka,281,17.467
spring-kafka-B-02-1-1784345477232,spring-kafka,282,17.470
spring-kafka-B-02-1-1784345477232,spring-kafka,283,17.473
spring-kafka-B-02-1-1784345477232,spring-kafka,284,17.475
spring-kafka-B-02-1-1784345477232,spring-kafka,285,17.475
spring-kafka-B-02-1-1784345477232,spring-kafka,286,17.478
spring-kafka-B-02-1-1784345477232,spring-kafka,287,17.479
spring-kafka-B-02-1-1784345477232,spring-kafka,288,17.483
spring-kafka-B-02-1-1784345477232,spring-kafka,289,17.487
spring-kafka-B-02-1-1784345477232,spring-kafka,290,17.487
spring-kafka-B-02-1-1784345477232,spring-kafka,291,17.496
spring-kafka-B-02-1-1784345477232,spring-kafka,292,17.497
spring-kafka-B-02-1-1784345477232,spring-kafka,293,17.497
spring-kafka-B-02-1-1784345477232,spring-kafka,294,17.499
spring-kafka-B-02-1-1784345477232,spring-kafka,295,17.499
spring-kafka-B-02-1-1784345477232,spring-kafka,296,17.500
spring-kafka-B-02-1-1784345477232,spring-kafka,297,17.501
spring-kafka-B-02-1-1784345477232,spring-kafka,298,17.503
spring-kafka-B-02-1-1784345477232,spring-kafka,299,17.505
spring-kafka-B-02-1-1784345477232,spring-kafka,300,17.507
spring-kafka-B-02-1-1784345477232,spring-kafka,301,17.507
